Date,Week,Auction_Number,Category,Manufacturer,Grade,Price,USD_Buying,USD_Selling,Crude_Oil_Price_LKR
2024-05-08,19,18,WESTERN HIGH,Venture,OP/OPA,1400,293.8542,303.0127,23675.8329
2024-05-08,19,18,WESTERN HIGH,Bambrakelly,OP/OPA,1380,293.8542,303.0127,23675.8329
2024-05-08,19,18,WESTERN HIGH,Frotoft Super,OP1,1650,293.8542,303.0127,23675.8329
2024-05-08,19,18,WESTERN HIGH,Bambrakelly,OP1,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,WESTERN HIGH,St Andrews,OP1,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,WESTERN HIGH,Queensberry,PEK/PEK1,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,WESTERN HIGH,Torrington,PEK/PEK1,1550,293.8542,303.0127,23675.8329
2024-05-08,19,18,NUWARA ELIYAS,Court Lodge,BOP,1120,293.8542,303.0127,23675.8329
2024-05-08,19,18,NUWARA ELIYAS,Kenmare,FBOP/FBOP1,1360,293.8542,303.0127,23675.8329
2024-05-08,19,18,NUWARA ELIYAS,Court Lodge,FBOP/FBOP1,1260,293.8542,303.0127,23675.8329
2024-05-08,19,18,NUWARA ELIYAS,Court Lodge,OP/OPA,1360,293.8542,303.0127,23675.8329
2024-05-08,19,18,NUWARA ELIYAS,Court Lodge,PEK/PEK1,1300,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Alma,BOP,1650,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Alma,BOPSp,1420,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Liddesdale,BOPF/BOPFSp,1260,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Delmar,BOP1,1750,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Alma,FBOP/FBOP1,1950,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Delmar,FBOP/FBOP1,1700,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Alma,FBOPF/FBOPF1,1800,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Delmar,FBOPF/FBOPF1,1700,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Alma,OP/OPA,1440,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Delmar,OP/OPA,1340,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Delmar,OP1,1160,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Gonapitiya,OP1,1160,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Alma,PEK/PEK1,1750,293.8542,303.0127,23675.8329
2024-05-08,19,18,UDAPUSSELLAWAS,Delmar,PEK/PEK1,1380,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Pothotuwa,BOP,2100,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Andaradeniya Super,BOPSp,1900,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Pothotuwa,BOPF,1900,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Golden Garden,BOPFSp,1950,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Brombil,BOPFSp,1950,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Talgaswella,BOPFSp,1900,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Stream Line,BOPFSp,1900,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,New Spring View,BOPFSp,1900,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Sithaka,FBOP,3050,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Mulatiyana Hills,FBOP,2550,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Pothotuwa,FBOP,2500,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Dullie Ella,FBOP,2500,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,New Batuwangala,FBOP,2500,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Lions,FBOP,2500,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Sithaka,FBOP1,2300,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Hidellana,FBOPF,2250,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Hedigalla,FBOPF,2250,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Kiruwanaganga,FBOPF1,2150,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Pothotuwa,FBOPF1,2100,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Sunrise,FBOPF1,2100,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Pothotuwa,BOP1,4000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Mulatiyana Hills,BOP1,3800,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Hidellana,BOP1,3700,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Makandura,BOP1,3700,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Pothotuwa,OP1,4000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Dullie Ella,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Fortune,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Subhagya,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Kelani,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Mulatiyana Hills,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,New Panilkanda,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Sihara,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,A.C.U Super,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Sunrise,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Navinda,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Golden Garden,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Samwin,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Talangaha,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Kanneliya,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Lanka,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Andaradeniya Super,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Dampahala,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Himara,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Lions,OP,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Liyonta,OPA,2050,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Lumbini,PEK,2300,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Andaradeniya Super,PEK1,2200,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Mulatiyana Hills,PEK1,2200,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Galatara,PEK1,2150,293.8542,303.0127,23675.8329
2024-05-08,19,18,LOW GROWNS,Pothotuwa,PEK1,2100,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Demodara 'S',BOP,1750,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Sarnia Plaiderie,BOP,1750,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Dickwella,BOP,1700,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Blossoms Uva Tea,BOPSp,1650,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Dickwella,BOPF/BOPFSp,1750,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Sarnia Plaiderie,BOP1,1900,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Uva Samovar,BOP1,1850,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Misty Uva,BOP1,1850,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,High Spring,BOP1,1850,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Halpewatte Uva,FBOP/FBOP1,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Sarnia Plaiderie,FBOP/FBOP1,1950,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Misty Uva,FBOPF/FBOPF1,2350,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Demodara 'S',FBOPF/FBOPF1,1850,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Dickwella,OP/OPA,1400,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Glen Alpin,OP/OPA,1400,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,High Spring,OP/OPA,1400,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Misty Uva,OP/OPA,1380,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Shawlands,OP/OPA,1380,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Wewesse,OP/OPA,1380,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Aruna Passara,OP/OPA,1380,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Sarnia Plaiderie,OP/OPA,1360,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Uva Samovar,OP/OPA,1360,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Telbedde,OP/OPA,1360,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Glen Alpin,OP1,1850,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Dickwella,OP1,1750,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Misty Uva,OP1,1750,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Sarnia Plaiderie,OP1,1750,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,High Spring,PEK/PEK1,1650,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Aruna Keppetipola,PEK/PEK1,1650,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Dickwella,PEK/PEK1,1650,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Aruna Passara,PEK/PEK1,1650,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Blossoms Uva Tea,PEK/PEK1,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Sarnia Plaiderie,PEK/PEK1,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Halpewatte Uva,PEK/PEK1,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Roseland Uva,PEK/PEK1,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA MEDIUM,Tinioya,PEK/PEK1,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Glenanore,BOP,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Aislaby,BOP,1550,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Uvakellie,BOP,1550,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Spring Valley,BOPSp,1700,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Battawatte,BOPF/BOPFSp,1480,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Aislaby,BOP1,1900,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Glenanore,BOP1,1850,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Spring Valley,FBOP/FBOP1,2000,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Aislaby,FBOP/FBOP1,1950,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Glenanore,FBOPF/FBOPF1,1850,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Spring Valley,FBOPF/FBOPF1,1800,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Glenanore,OP/OPA,1400,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Ellathota Uva,OP/OPA,1380,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Spring Valley,OP/OPA,1380,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Uva Highlands,OP1,1900,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Glenanore,PEK/PEK1,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Aislaby,PEK/PEK1,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Spring Valley,PEK/PEK1,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,UVA HIGH,Gonamotawa,PEK/PEK1,1550,293.8542,303.0127,23675.8329
2024-05-08,19,18,UNORTHODOX HIGH,Dunsinane CTC,PF1,1340,293.8542,303.0127,23675.8329
2024-05-08,19,18,UNORTHODOX HIGH,Mount Vernon CTC,BP1,920,293.8542,303.0127,23675.8329
2024-05-08,19,18,UNORTHODOX HIGH,Dunsinane CTC,BPS,1200,293.8542,303.0127,23675.8329
2024-05-08,19,18,UNORTHODOX MEDIUM,New Peacock CTC,PF1,1300,293.8542,303.0127,23675.8329
2024-05-08,19,18,UNORTHODOX MEDIUM,Aultmore CTC,BP1,850,293.8542,303.0127,23675.8329
2024-05-08,19,18,UNORTHODOX LOW,Hingalgoda CTC,PF1,1650,293.8542,303.0127,23675.8329
2024-05-08,19,18,UNORTHODOX LOW,Ceciliyan CTC,BP1,1400,293.8542,303.0127,23675.8329
2024-05-08,19,18,PREMIUM FLOWERY,Ivy Hills,FBOPFSp,6450,293.8542,303.0127,23675.8329
2024-05-08,19,18,PREMIUM FLOWERY,Sapumalkanda,FBOPFSp,6200,293.8542,303.0127,23675.8329
2024-05-08,19,18,PREMIUM FLOWERY,Torrington,FBOPFSp,6050,293.8542,303.0127,23675.8329
2024-05-08,19,18,PREMIUM FLOWERY,Kendalanda,FBOPFExSp,7800,293.8542,303.0127,23675.8329
2024-05-08,19,18,PREMIUM FLOWERY,K D U Super,FBOPFExSp1,5950,293.8542,303.0127,23675.8329
2024-05-08,19,18,DUSTS,Mattakelle,DUST1,1850,293.8542,303.0127,23675.8329
2024-05-08,19,18,DUSTS,Kalubowitiyana CTC,PD,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,DUSTS,Ceciliyan CTC,PD,1600,293.8542,303.0127,23675.8329
2024-05-08,19,18,OFF GRADES,Alton,FGS/FGS1,1160,293.8542,303.0127,23675.8329
2024-05-08,19,18,OFF GRADES,Adisham,FGS/FGS1,1140,293.8542,303.0127,23675.8329
2024-05-08,19,18,OFF GRADES,Hingalgoda CTC,PFGS,1360,293.8542,303.0127,23675.8329
2024-05-08,19,18,OFF GRADES,New South CO-OP,BM,1200,293.8542,303.0127,23675.8329
2024-05-08,19,18,OFF GRADES,Gunawardana,BM,1180,293.8542,303.0127,23675.8329
2024-05-08,19,18,OFF GRADES,Chandrika Estate,BM,1160,293.8542,303.0127,23675.8329
2024-05-08,19,18,OFF GRADES,Chandrika Estate,BP,1550,293.8542,303.0127,23675.8329
2024-05-08,19,18,OFF GRADES,Chandrika Estate,BOP1A,1480,293.8542,303.0127,23675.8329
2024-05-08,19,18,OFF GRADES,Aldora,BOP1A,1480,293.8542,303.0127,23675.8329
2024-05-15,20,19,WESTERN MEDIUM,Harangala,BOP,1900,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Doombagastalawa,BOP,1800,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Craighead,BOP,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Ancoombra,BOP,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Craighead,BOPSp,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Kenilworth,BOPSp,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Windsorforest,BOPSp,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Rilagala,BOPSp,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Uplands,BOPF/BOPFSp,1480,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Vellai Oya,BOPF/BOPFSp,1280,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Craighead,BOPF/BOPFSp,1100,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Harangala,BOP1,2300,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Dartry Valley,BOP1,2150,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Craighead,BOP1,1950,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Harangala,FBOP/FBOP1,2300,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Craighead,FBOP/FBOP1,2200,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Harangala,FBOPF/FBOPF1,1900,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Dartry Valley,FBOPF/FBOPF1,1900,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Dartry Valley,OP/OPA,1480,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Craighead,OP/OPA,1460,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Craighead,OP1,1900,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Harangala,OP1,1900,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Dartry Valley,OP1,1900,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Doombagastalawa,OP1,1800,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Meezan,PEK/PEK1,1800,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Harangala,PEK/PEK1,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN MEDIUM,Uplands,PEK/PEK1,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Wattegodde,BOP,1460,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Great Western,BOP,1440,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Norwood,BOP,1440,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Holyrood,BOP,1420,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Somerset,BOP,1420,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Dessford,BOP,1420,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Queensberry,BOPSp,1500,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Wattegodde,BOPF/BOPFSp,1500,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Great Western,BOPF/BOPFSp,1440,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Robgill,BOPF/BOPFSp,1420,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Holyrood,BOPF/BOPFSp,1420,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Somerset,BOPF/BOPFSp,1420,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Venture,BOP1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Frotoft Super,FBOP/FBOP1,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Queensberry,FBOP/FBOP1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Torrington,FBOP/FBOP1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Bambrakelly,FBOP/FBOP1,1600,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Queensberry,FBOPF/FBOPF1,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Bambrakelly,FBOPF/FBOPF1,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Inverness,FBOPF/FBOPF1,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Venture,OP/OPA,1440,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Torrington,OP1,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Frotoft Super,PEK/PEK1,1500,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Weddemulla,PEK/PEK1,1500,295.6765,305.2385,23722.1256
2024-05-15,20,19,WESTERN HIGH,Torrington,PEK/PEK1,1480,295.6765,305.2385,23722.1256
2024-05-15,20,19,NUWARA ELIYAS,Mahagastotte,BOP,1360,295.6765,305.2385,23722.1256
2024-05-15,20,19,NUWARA ELIYAS,Mahagastotte,BOPSp,1280,295.6765,305.2385,23722.1256
2024-05-15,20,19,NUWARA ELIYAS,Lovers Leap,BOPF/BOPFSp,1320,295.6765,305.2385,23722.1256
2024-05-15,20,19,NUWARA ELIYAS,Mahagastotte,FBOP/FBOP1,1340,295.6765,305.2385,23722.1256
2024-05-15,20,19,NUWARA ELIYAS,Lovers Leap,FBOP/FBOP1,1340,295.6765,305.2385,23722.1256
2024-05-15,20,19,NUWARA ELIYAS,Court Lodge,FBOP/FBOP1,1300,295.6765,305.2385,23722.1256
2024-05-15,20,19,NUWARA ELIYAS,Kenmare,FBOP/FBOP1,1300,295.6765,305.2385,23722.1256
2024-05-15,20,19,NUWARA ELIYAS,Kenmare,OP/OPA,1180,295.6765,305.2385,23722.1256
2024-05-15,20,19,NUWARA ELIYAS,Court Lodge,PEK/PEK1,1320,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Alma,BOP,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Lucky Land,BOPSp,1200,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Mooloya,BOPF/BOPFSp,1260,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Blairlomond,BOP1,1750,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Blairlomond,FBOP/FBOP1,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Blairlomond,FBOPF/FBOPF1,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Alma,FBOPF/FBOPF1,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Delmar,FBOPF/FBOPF1,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Gampaha,FBOPF/FBOPF1,1650,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Blairlomond,OP/OPA,1360,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Delmar,OP/OPA,1320,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Gonapitiya,OP1,1300,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Delmar,OP1,1220,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Alma,PEK/PEK1,1700,295.6765,305.2385,23722.1256
2024-05-15,20,19,UDAPUSSELLAWAS,Blairlomond,PEK/PEK1,1500,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Rajjuruwatta Super,BOP,2350,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Andaradeniya Super,BOPSp,2000,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Bulathsinghala Tea,BOPF,1850,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Talgaswella,BOPFSp,1950,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Sithaka,FBOP,2650,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Kelani,FBOP,2600,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Hidellana,FBOP,2550,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Sithaka,FBOP1,2500,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,New Laksakanda,FBOPF,2350,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Hidellana,FBOPF,2300,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Hedigalla,FBOPF,2300,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Nilwala,FBOPF,2300,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Sineth,FBOPF1,2550,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Pothotuwa,FBOPF1,2150,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,New Spring View,FBOPF1,2150,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Galatara,FBOPF1,2150,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Sithaka,BOP1,3900,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Pothotuwa,BOP1,3800,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Lumbini,BOP1,3800,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,New Vithanakande,BOP1,3800,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Pothotuwa,OP1,4000,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,New Vithanakande,OP1,4000,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Kolonna Super,OP,2100,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Dampahala,OP,2100,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Sisiramba Super,OP,2100,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Green Lanka,OPA,2100,295.6765,305.2385,23722.1256
2024-05-15,20,19,LOW GROWNS,Miriswatta,OPA,2100,295.6765,305.2385,23722.1256
